826,"Millet, Mr. Francis Davis",65,"East Bridgewater, Massachusetts, US",Cherbourg,"East Bridgewater, Massachusetts, US",N/A,249MB,1,0,M
828,"Minahan, Dr. William Edward",44,"Fond du Lac, Wisconsin, US",Southampton,"Fond du Lac, Wisconsin, US",N/A,230MB,1,0,M
829,"Minahan, Miss Daisy E.",33,"Fond du Lac, Wisconsin, US",Southampton,"Fond du Lac, Wisconsin, US",14,N/A,1,1,F
830,"Minahan, Mrs. Lillian E. (nÇüe Thorpe)",37,"Fond du Lac, Wisconsin, US",Southampton,"Fond du Lac, Wisconsin, US",14,N/A,1,1,F
39,Miss Albina Bazzani,36,"Philadelphia, Pennsylvania, US",Cherbourg,"Philadelphia, Pennsylvania, US",8,N/A,1,1,F
60,Miss Caroline Louise Endres,39,"New York, New York, US",Cherbourg,"New York, New York, US",4,N/A,1,1,F
61,Miss Elizabeth Margaret Burns,41,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",3,N/A,1,1,F
36,Miss Elizabeth Weed Shutes,40,"Greenwich, Connecticut, US",Southampton,"Greenwich, Connecticut, US",3,N/A,1,1,F
37,Miss Grace Scott Bowen,45,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",4,N/A,1,1,F
62,Miss Laura Mabel Francatelli,31,"London, England, UK",Cherbourg,"New York, New York, US",1,N/A,1,1,F
835,"Mock, Mr. Philipp Edmund",30,"New York, New York, US",Cherbourg,"New York, New York, US",11,N/A,1,1,M
838,"Molson, Mr. Harry Markland",55,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",N/A,Unknown,1,0,M
842,"Moore, Mr. Clarence Bloomfield",47,"Washington, DC, US",Southampton,"Washington, DC, US",N/A,Unknown,1,0,M
64,Mr. Alexander Cairns,28,"Bryn Mawr, Pennsylvania, US",Southampton,"Bryn Mawr, Pennsylvania, US",N/A,Unknown,1,0,M
65,Mr. Charles Henry Harrington,37,"Washington, DC, US",Southampton,"Washington, DC, US",N/A,Unknown,1,0,M
66,Mr. Edwin Herbert Keeping,33,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",N/A,45MB,1,0,M
67,Mr. Gustave J. Lesueur,35,"Germantown, Pennsylvania, US",Cherbourg,"Germantown, Pennsylvania, US",3,N/A,1,1,M
35,Mr. Hammad Hassab,27,"Cairo, Egypt",Cherbourg,"New York, New York, US",3,N/A,1,1,M
68,Mr. John Farthing,57,"New York, New York, US",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
69,Mr. John Richard Fry,39,"Liverpool, Merseyside, England, UK",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
32,Mr. RenÇü Pernot[59],39,"Paris, France",Cherbourg,"New York, New York, US",N/A,Unknown,1,0,M
58,Mr. Sante Righini,22,"New York, New York, US",Cherbourg,"New York, New York, US",N/A,232MB,1,0,M
70,Mr. Victor Giglio,24,"Paris, France",Cherbourg,"New York, New York, US",N/A,Unknown,1,0,M
33,Mr. Vivian Ponsonby Payne,22,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",N/A,Unknown,1,0,M
63,Mr. William Henry Harrison,45,"Wallasey, Merseyside, England, UK",Southampton,"New York, New York, US",N/A,110MB,1,0,M
877,"Natsch, Mr. Charles",36,"Brooklyn, New York, US",Cherbourg,"Brooklyn, New York, US",N/A,Unknown,1,0,M
884,"Newell, Miss Madeleine",31,"Lexington, Massachusetts, US",Cherbourg,"Lexington, Massachusetts, US",6,N/A,1,1,F
885,"Newell, Miss Marjorie Anne",23,"Lexington, Massachusetts, US",Cherbourg,"Lexington, Massachusetts, US",6,N/A,1,1,F
886,"Newell, Mr. Arthur Webster",58,"Lexington, Massachusetts, US",Cherbourg,"Lexington, Massachusetts, US",N/A,122MB,1,0,M
887,"Newsom, Miss Helen Monypeny",19,"New York, New York, US",Southampton,"New York, New York, US",5,N/A,1,1,F
889,"Nicholson, Mr. Arthur Ernest",64,"Shanklin, Isle of Wight, England, UK",Southampton,"New York, New York, US",N/A,263MB,1,0,M
902,"Nourney, Mr. Alfred[71][72]",20,"Cologne, German Empire[note 2]",Cherbourg,"New York, New York, US",7,N/A,1,1,M
926,"Omont, Mr. Alfred Fernand",29,"Le Havre, France",Cherbourg,"New York, New York, US",7,N/A,1,1,M
931,"Ostby, Miss Helene Ragnhild",22,"Providence, Rhode Island, US",Southampton,"Providence, Rhode Island, US",5,N/A,1,1,F
932,"Ostby, Mr. Engelhart Cornelius",64,"Providence, Rhode Island, US",Southampton,"Providence, Rhode Island, US",N/A,234MB,1,0,M
935,"Ovies y Rodriguez, Mr. Servando JosÇü Florentino",36,"Havana, Cuba",Cherbourg,"Havana, Cuba",N/A,189MB,1,0,M
953,"Parr, Mr. William Henry Marsh[60]",29,"Belfast, Ireland, UK",Belfast,"New York, New York, US",N/A,Unknown,1,0,M
955,"Partner, Mr. Austin",40,"Tolworth, London, England, UK",Southampton,"Toronto, Ontario, Canada",N/A,166MB,1,0,M
963,"Pears, Mr. Thomas Clinton",29,"Isleworth, London, England, UK",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
964,"Pears, Mrs. Edith (nÇüe Wearne)",22,"Isleworth, London, England, UK",Southampton,"New York, New York, US",8,N/A,1,1,F
982,"Peuchen, Major Arthur Godfrey",52,"Toronto, Ontario, Canada",Southampton,"Toronto, Ontario, Canada",6,N/A,1,1,M
969,"PeÈTasco y Castellana, Mr. Victor",24,"Madrid, Spain",Cherbourg,"New York, New York, US",N/A,Unknown,1,0,M
970,"PeÈTasco y Castellana, Mrs. Maria Josefa (nÇüe Perez de Soto y Vallejo)",22,"Madrid, Spain",Cherbourg,"New York, New York, US",8,N/A,1,1,F
993,"Porter, Mr. Walter Chamberlain",46,"Worcester, Massachusetts, US",Southampton,"Worcester, Massachusetts, US",N/A,207MB,1,0,M
994,"Potter, Mrs. Lily Alexenia (nÇüe Wilson)",56,"Philadelphia, Pennsylvania, US",Cherbourg,"Philadelphia, Pennsylvania, US",7,N/A,1,1,F
1008,"Reuchlin,¢¤The Honourable¢¤Mr. Johan George",38,"Rotterdam, The Netherlands",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
1011,"Rheims, Mr. George Alexander Lucien",36,"Paris, France",Southampton,"New York, New York, US",A,N/A,1,1,M
1029,"Robert, Mrs. Elisabeth Walton (nÇüe McMillan)",43,"St Louis, Missouri, US",Southampton,"St Louis, Missouri, US",2,N/A,1,1,F
1032,"Roebling, Mr. Washington Augustus II",31,"Trenton, New Jersey, US",Southampton,"Trenton, New Jersey, US",N/A,Unknown,1,0,M
1035,"Romaine, Mr. Charles Hallance (alias C. Rolmane)",45,"New York, New York, US",Southampton,"New York, New York, US",9,N/A,1,1,M
1037,"Rood, Mr. Hugh Roscoe",38,"Seattle, Washington, US",Southampton,"Seattle, Washington, US",N/A,Unknown,1,0,M
1041,"Rosenbaum, Miss Edith Louise",34,"Paris, France",Cherbourg,"Cincinnati, Ohio, US",11,N/A,1,1,F
1042,"Rosenshine, Mr. George (alias George Thorne)",46,"New York, New York, US",Cherbourg,"New York, New York, US",N/A,16MB,1,0,M
1043,"Ross, Mr. John Hugo",36,"Winnipeg, Manitoba, Canada",Southampton,"Winnipeg, Manitoba, Canada",N/A,Unknown,1,0,M
1045,"Rothschild, Mr. Martin",46,"New York, New York, US",Cherbourg,"New York, New York, US",N/A,Unknown,1,0,M
1046,"Rothschild, Mrs. Elizabeth Jane Anne (nÇüe Barrett)",54,"New York, New York, US",Cherbourg,"New York, New York, US",6,N/A,1,1,F
1048,"Rowe, Mr. Alfred G.",59,"Liverpool, Merseyside, England, UK",Southampton,"New York, New York, US",N/A,109MB,1,0,M
1053,"Ryerson, Master John Borie ""Jack""",13,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",4,N/A,1,1,M
1054,"Ryerson, Miss Emily Borie",18,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",4,N/A,1,1,F
1055,"Ryerson, Miss Susan Parker ""Suzette""",21,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",4,N/A,1,1,F
1056,"Ryerson, Mr. Arthur Larned",61,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",N/A,Unknown,1,0,M
1057,"Ryerson, Mrs. Emily Maria (nÇüe Borie)",48,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",4,N/A,1,1,F
1060,"Saalfeld, Mr. Adolphe",47,"Manchester, England, UK",Southampton,"New York, New York, US",3,N/A,1,1,M
1077,"Salomon, Mr. Abraham Lincoln",43,"New York, New York, US",Cherbourg,"New York, New York, US",1,N/A,1,1,M
1090,"Schabert, Mrs. Emma (nÇüe Mock)",35,"Hamburg, German Empire[note 2]",Southampton,"New York, New York, US",11,N/A,1,1,F
1095,"Seward, Mr. Frederic Kimber",34,"New York, New York, US",Southampton,"New York, New York, US",7,N/A,1,1,M
1106,"Silverthorne, Mr. Spencer Victor",35,"St Louis, Missouri, US",Southampton,"St Louis, Missouri, US",5,N/A,1,1,M
1107,"Silvey, Mr. William Baird",50,"Duluth, Minnesota, US",Cherbourg,"Duluth, Minnesota, US",N/A,Unknown,1,0,M
1108,"Silvey, Mrs. Alice (nÇüe Munger)",39,"Duluth, Minnesota, US",Cherbourg,"Duluth, Minnesota, US",11,N/A,1,1,F
1110,"Simonius-Blumer, Colonel Alfons",56,"Basel, Switzerland",Southampton,"New York, New York, US",3,N/A,1,1,M
1129,"Sloper, Mr. William Thompson",28,"New Britain, Connecticut, US",Southampton,"New Britain, Connecticut, US",7,N/A,1,1,M
1130,"Smart, Mr. John Montgomery",56,"Kildale, North Yorkshire, England, UK",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
1133,"Smith, Mr. James Clinch",56,"Paris, France",Cherbourg,"Long Island, New York, US",N/A,Unknown,1,0,M
1134,"Smith, Mr. Lucien Philip",24,"Huntington, West Virginia, US",Cherbourg,"Huntington, West Virginia, US",N/A,Unknown,1,0,M
1135,"Smith, Mr. Richard William",57,"Streatham, London, England, UK",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
1136,"Smith, Mrs. Mary Eloise (nÇüe Hughes)[62][73]",18,"Huntington, West Virginia, US",Cherbourg,"Huntington, West Virginia, US",6,N/A,1,1,F
1139,"Snyder, Mr. John Pillsbury",24,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",7,N/A,1,1,M
1140,"Snyder, Mrs. Nellie (nÇüe Stevenson)",23,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",7,N/A,1,1,F
1145,"Spedden, Master Robert Douglas",6,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",3,N/A,1,1,M
1146,"Spedden, Mr. Frederic Oakley",45,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",3,N/A,1,1,M
1147,"Spedden, Mrs. Margaretta Corning (nÇüe Stone)",39,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",3,N/A,1,1,F
1148,"Spencer, Mr. William Augustus",57,"New York, New York, US",Cherbourg,"New York, New York, US",N/A,Unknown,1,0,M
1149,"Spencer, Mrs. Marie EugÇünie (nÇüe Demougeot)",45,"New York, New York, US",Cherbourg,"New York, New York, US",6,N/A,1,1,F
1157,"Stead, Mr. William Thomas",62,"London, England, UK",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
1158,"Stengel, Mr. Charles Emil Henry",54,"Newark, New Jersey, US",Cherbourg,"Newark, New Jersey, US",1,N/A,1,1,M
1159,"Stengel, Mrs. Annie May (nÇüe Morris)",44,"Newark, New Jersey, US",Cherbourg,"Newark, New Jersey, US",5,N/A,1,1,F
1160,"Stephenson, Mrs. Martha (nÇüe Eustis)",52,"Paris, France",Cherbourg,"Haverford, Pennsylvania, US",4,N/A,1,1,F
1161,"Stewart, Mr. Albert A.",54,"Cincinnati, Ohio, US",Cherbourg,"Gallipolis, Ohio, US",N/A,Unknown,1,0,M
1163,"Stone, Mrs. Martha Evelyn (nÇüe Stevens)",62,"New York, New York, US",Southampton,"New York, New York, US",6,N/A,1,1,F
1168,"Straus, Mr. Isidor",67,"New York, New York, US",Southampton,"New York, New York, US",N/A,96MB,1,0,M
1169,"Straus, Mrs. Rosalie Ida (nÇüe Blun)",63,"New York, New York, US",Southampton,"New York, New York, US",N/A,Unknown,1,0,F
1151,"StÇ÷helin-Maeglin, Dr. Max",32,"Basel, Switzerland",Southampton,"New York, New York, US",3,N/A,1,1,M
1176,"Sutton, Mr. Frederick",61,"Haddonfield, New Jersey, US",Southampton,"Haddonfield, New Jersey, US",N/A,46MB,1,0,M
31,"Swain, Mr. George(Chauffeur to Allison, Mr. Hudson Joshua Creighton",19,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",N/A,294MB,1,0,M
1181,"Swift, Mrs. Margaret Welles (nÇüe Barron)",46,"New York, New York, US",Southampton,"New York, New York, US",8,N/A,1,1,F
1185,"Taussig, Miss Ruth",18,"New York, New York, US",Southampton,"New York, New York, US",8,N/A,1,1,F
1186,"Taussig, Mr. Emil",52,"New York, New York, US",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
1187,"Taussig, Mrs. Tillie (nÇüe Mandelbaum)",39,"New York, New York, US",Southampton,"New York, New York, US",8,N/A,1,1,F
1188,"Taylor, Mr. Elmer Zebley",48,"London, England, UK",Southampton,"East Orange, New Jersey, US",5,N/A,1,1,M
1190,"Taylor, Mrs. Juliet Cummins (nÇüe Wright)",48,"London, England, UK",Southampton,"East Orange, New Jersey, US",5,N/A,1,1,F
1192,"Thayer, Mr. John Borland ""Jack"" III",17,"Haverford, Pennsylvania, US",Cherbourg,"Haverford, Pennsylvania, US",B,N/A,1,1,M
1193,"Thayer, Mr. John Borland II",49,"Haverford, Pennsylvania, US",Cherbourg,"Haverford, Pennsylvania, US",N/A,Unknown,1,0,M
1194,"Thayer, Mrs. Marian Longsteth¢¤(nÇüe Morris)",39,"Haverford, Pennsylvania, US",Cherbourg,"Haverford, Pennsylvania, US",4,N/A,1,1,F
1199,"Thorne, Mrs. Gertrude Maybelle (nÇüe McMinn)",37,"New York, New York, US",Cherbourg,"New York, New York, US",D,N/A,1,1,F
1216,"Tucker, Mr. Gilbert Milligan Jr.",31,"Albany, New York, US",Cherbourg,"Albany, New York, US",7,N/A,1,1,M
1222,"Uruchurtu, Don Manuel E.",40,"Mexico City, Mexico",Cherbourg,"Mexico City, Mexico",N/A,Unknown,1,0,M
1229,"Van der Hoef, Mr. Wyckoff",61,"Brooklyn, New York, US",Belfast,"Brooklyn, New York, US",N/A,245MB,1,0,M
1245,"Walker, Mr. William Anderson",48,"East Orange, New Jersey, US",Southampton,"East Orange, New Jersey, US",N/A,Unknown,1,0,M
1252,"Warren, Mr. Frank Manley",63,"Portland, Oregon, US",Cherbourg,"Portland, Oregon, US",N/A,Unknown,1,0,M
1253,"Warren, Mrs. Anna Sophia (nÇüe Atkinson)",60,"Portland, Oregon, US",Cherbourg,"Portland, Oregon, US",5,N/A,1,1,F
1260,"Weir, Colonel John",59,"New York, New York, US",Southampton,"New York, New York, US",N/A,Unknown,1,0,M
1274,"White, Mr. Percival Wayland",54,"Brunswick, Maine, US",Southampton,"Brunswick, Maine, US",N/A,Unknown,1,0,M
1275,"White, Mr. Richard Frasar",21,"Brunswick, Maine, US",Southampton,"Brunswick, Maine, US",N/A,169MB,1,0,M
1276,"White, Mrs. Ella (nÇüe Holmes)",55,"New York, New York, US",Cherbourg,"New York, New York, US",8,N/A,1,1,F
1277,"Wick, Colonel George Dennick",58,"Youngstown, Ohio, US",Southampton,"Youngstown, Ohio, US",N/A,Unknown,1,0,M
1278,"Wick, Miss Mary Natalie",31,"Youngstown, Ohio, US",Southampton,"Youngstown, Ohio, US",8,N/A,1,1,F
1279,"Wick, Mrs. Mary (nÇüe Hitchcock)",45,"Youngstown, Ohio, US",Southampton,"Youngstown, Ohio, US",8,N/A,1,1,F
1281,"Widener, Mr. George Dunton",50,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",N/A,Unknown,1,0,M
1282,"Widener, Mr. Harry Elkins",27,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",N/A,Unknown,1,0,M
1283,"Widener, Mrs. Eleanor (nÇüe Elkins)",50,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",4,N/A,1,1,F
1288,"Willard, Miss Constance",21,"Duluth, Minnesota, US",Southampton,"Duluth, Minnesota, US",8,N/A,1,1,F
1291,"Williams, Mr. Charles Duane",51,"Geneva, Switzerland",Cherbourg,"Radnor, Pennsylvania, US",N/A,Unknown,1,0,M
1295,"Williams, Mr. Richard Norris II",21,"Geneva, Switzerland",Cherbourg,"Radnor, Pennsylvania, US",A,N/A,1,1,M
1301,"Woolner, Mr. Hugh",45,"London, England, UK",Southampton,"New York, New York, US",D,N/A,1,1,M
1303,"Wright, Mr. George",62,"Halifax, Nova Scotia, Canada",Southampton,"Halifax, Nova Scotia, Canada",N/A,Unknown,1,0,M
1307,"Young, Miss Marie Grice",36,"New York, New York, US",Cherbourg,"New York, New York, US",8,N/A,1,1,F
8,"Abelson, Mr. Samuel",30,Russia,Cherbourg,"New York, New York, US",N/A,Unknown,2,0,M
9,"Abelson, Mrs. Anna (nÇüe Wizosky?)",28,Russia,Cherbourg,"New York, New York, US",10,N/A,2,1,F
85,"Andrew, Mr. Edgar Samuel",17,"San Ambrosio, CÈFrdoba, Argentina",Southampton,"Trenton, New Jersey, US",N/A,Unknown,2,0,M
86,"Andrew, Mr. Frank Thomas",30,"Redruth, Cornwall, England",Southampton,"Houghton, Michigan, US",N/A,Unknown,2,0,M
90,"Angle, Mr. William A.",32,"Warwick, Warwickshire, England",Southampton,New York City,N/A,Unknown,2,0,M
91,"Angle, Mrs. Florence Agnes ""Mary"" (nÇüe Hughes)",36,"Warwick, Warwickshire, England",Southampton,New York City,11,N/A,2,1,F
97,"Ashby, Mr. John",57,"West Hoboken, New Jersey, US",Southampton,"West Hoboken, New Jersey, US",N/A,Unknown,2,0,M
120,"Bailey, Mr. Percy Andrew",18,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",N/A,Unknown,2,0,M
121,"Bainbrigge, Mr. Charles Robert",23,"Saint Peter Port, Guernsey, Channel Islands",Southampton,New York City,N/A,Unknown,2,0,M
124,"Ball, Mrs. Ada E. (nÇüe Hall)",36,"Bristol, Avon, England",Southampton,"Jacksonville, Florida, US",10,N/A,2,1,F
125,"Banfield, Mr. Frederick James",28,"Plymouth, Devon, England",Southampton,"Houghton, Michigan, US",N/A,Unknown,2,0,M
136,"Bateman, Reverend Robert James",51,"Jacksonville, Florida, US",Southampton,"Jacksonville, Florida, US",N/A,174MB,2,0,M
140,"Beane, Mr. Edward",32,New York City,Southampton,New York City,13,N/A,2,1,M
141,Beane. Mrs. Ethel (nÇüe Clarke),19,"Norwich, Norfolk, England",Southampton,New York City,13,N/A,2,1,F
143,"Beauchamp, Mr. Henry James",28,"London, England, UK",Southampton,New York City,N/A,194MB,2,0,M
145,"Becker, Master Richard Frederick",1,"Guntur, Madras Province, British India",Southampton,"Benton Harbor, Michigan, US",11,N/A,2,1,M
146,"Becker, Miss Marion Louise",4,"Guntur, Madras Province, British India",Southampton,"Benton Harbor, Michigan, US",11,N/A,2,1,F
147,"Becker, Miss Ruth Elizabeth",12,"Guntur, Madras Province, British India",Southampton,"Benton Harbor, Michigan, US",13,N/A,2,1,F
148,"Becker, Mrs. Nellie E. (nÇüe Baumgardner)",35,"Guntur, Madras Province, British India[note 3]",Southampton,"Benton Harbor, Michigan, US",11,N/A,2,1,F
151,"Beesley, Mr. Lawrence",34,"London, England, UK",Southampton,"Toronto, Ontario, Canada",13,N/A,2,1,M
154,"Bentham, Miss Lillian W.",19,"Rochester, New York, US",Southampton,"Rochester, New York, US",12,N/A,2,1,F
156,"Berriman, Mr. William John",23,"St. Ives, Cornwall, England",Southampton,"Calumet, Michigan, US",N/A,Unknown,2,0,M
170,"Botsford, Mr. William Hull",25,"Orange, New Jersey, US",Southampton,"Orange, New Jersey, US",N/A,Unknown,2,0,M
175,"Bowenur, Mr. Solomon",42,"London, England",Southampton,New York City,N/A,Unknown,2,0,M
177,"Bracken, Mr. James H.",29,"Lake Arthur, New Mexico, US",Southampton,"Lake Arthur, New Mexico, US",N/A,Unknown,2,0,M
181,"Brailey, Mr. W. Theodore Ronald[60]",24,"London, England",Southampton,New York City,N/A,Unknown,2,0,M
187,"Bricoux, Mr. Roger Marie[60]",20,"Monte Carlo, Monaco",Southampton,New York City,N/A,Unknown,2,0,M
188,"Brito, Mr. JosÇü Joaquim",32,"Madeira, Portugal",Southampton,"SÈKo Paulo, Brazil",N/A,Unknown,2,0,M
191,"Brown, Miss Edith Eileen",15,"Cape Town, South Africa, UK",Southampton,"Seattle, Washington, US",14,N/A,2,1,F
192,"Brown, Mr. Thomas William Solomon",60,"Cape Town, South Africa, UK[note 4]",Southampton,"Seattle, Washington, US",N/A,Unknown,2,0,M
194,"Brown, Mrs. Elizabeth Catherine (nÇüe Ford)",40,"Cape Town, South Africa, UK",Southampton,"Seattle, Washington, US",14,N/A,2,1,F
196,"Bryhl, Miss Dagmar Jenny Ingeborg",20,"Skara, VÇ÷stergÇútland, Sweden",Southampton,"Rockford, Illinois, US",12,N/A,2,1,F
197,"Bryhl, Mr. Kurt Arnold Gottfrid",25,"Skara, VÇ÷stergÇútland, Sweden",Southampton,"Rockford, Illinois, US",N/A,Unknown,2,0,M
206,"Buss, Miss Kate",36,"Sittingbourne, Kent, England",Southampton,"San Francisco, US",9,N/A,2,1,F
207,"Butler, Mr. Reginald Fenton",25,"Southsea, Hampshire, England",Southampton,New York City,N/A,97MB,2,0,M
212,"Byles, Father Thomas Roussel Davids",42,"London, England",Southampton,"Jacksonville, Florida, US",N/A,Unknown,2,0,M
213,"BystrÇúm, Miss Karolina",42,New York City,Southampton,New York City,?,N/A,2,1,F
219,"Caldwell, Master Alden Gates",10 mo.,"Bangkok, Siam",Southampton,"Roseville, Illinois, US",13,N/A,2,1,M
220,"Caldwell, Mr. Albert Francis",26,"Bangkok, Siam[note 5]",Southampton,"Roseville, Illinois, US",13,N/A,2,1,M
221,"Caldwell, Mrs. Sylvia Mae (nÇüe Harbaugh)",28,"Bangkok, Siam",Southampton,"Roseville, Illinois, US",13,N/A,2,1,F
224,"Cameron, Miss Clear Annie",35,"London, England, UK",Southampton,"Mamaronek, New York, US",14,N/A,2,1,F
225,"Campbell, Mr. William Henry[60]",21,"Belfast, Ireland",Belfast,New York City,N/A,Unknown,2,0,M
232,"Carbines, Mr. William",19,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",N/A,18MB,2,0,M
241,"Carter, Father Ernest Courtenay",54,"London, England, UK",Southampton,New York City,N/A,Unknown,2,0,M
245,"Carter, Mrs. Lilian (nÇüe Hughes)",45,"London, England, UK",Southampton,New York City,N/A,Unknown,2,0,F
258,"Chapman, Mr. Charles Henry",52,"Bronx, New York, US",Southampton,"Bronx, New York, US",N/A,130MB,2,0,M
259,"Chapman, Mr. John Henry",36,"Liskeard, Cornwall, England",Southampton,"Spokane, Washington, US",N/A,17MB,2,0,M
260,"Chapman, Mrs. Sara Elizabeth (nÇüe Lawry)",28,"Liskeard, Cornwall, England",Southampton,"Spokane, Washington, US",N/A,Unknown,2,0,F
268,"Christy, Miss Rachel Julie Cohen",25,"London, England, UK",Southampton,"Montreal, Quebec, Canada",12,N/A,2,1,F
269,"Christy, Mrs. Alice Frances",45,"London, England, UK",Southampton,"Montreal, Quebec, Canada",12,N/A,2,1,F
274,"Clarke, Mr. Charles Valentine",29,"Netley Abbey, Hampshire, England",Southampton,"San Francisco, California, US",N/A,Unknown,2,0,M
275,"Clarke, Mr. John Frederick Preston[60]",30,"Liverpool, Merseyside, England",Southampton,New York City,N/A,202MB,2,0,M
276,"Clarke, Mrs. Ada Maria",28,"Netley Abbey, Hampshire, England",Southampton,"San Francisco, California, US",14,N/A,2,1,F
282,"Coleridge, Mr. Reginald Charles",29,"London, England",Southampton,"Detroit, Michigan, US",N/A,Unknown,2,0,M
283,"Collander, Mr. Erik Gustaf",27,"Helsinki, Finland, Russian Empire[note 6]",Southampton,"Ashtabula, Ohio, US",N/A,Unknown,2,0,M
284,"Collett, Mr. Sidney Clarence Stuart",25,"London, England",Southampton,"Port Byron, New York, US",9,N/A,2,1,M
286,"Collyer, Miss Marjorie Charlotte ""Lottie""",8,"Bishopstoke, Hampshire, England",Southampton,"Payette, Idaho, US",14,N/A,2,1,F
287,"Collyer, Mr. Harvey",31,"Bishopstoke, Hampshire, England",Southampton,"Payette, Idaho, US",N/A,Unknown,2,0,M
288,"Collyer, Mrs. Charlotte Annie (nÇüe Tate)",31,"Bishopstoke, Hampshire, England",Southampton,"Payette, Idaho, US",14,N/A,2,1,F
299,"Cook, Mrs. Selena (nÇüe Rogers)",22,"Oxford, Oxfordshire, England",Southampton,New York City,14,N/A,2,1,F
303,"Corbett, Mrs. Irene (nÇüe Colvin)",30,"Provo, Utah, US",Southampton,"Provo, Utah, US",N/A,Unknown,2,0,F
304,"Corey, Mrs. Mary Phyllis Elizabeth (nÇüe Miller)",30,"Pittsburgh, Pennsylvania, US",Southampton,"Pittsburgh, Pennsylvania, US",N/A,Unknown,2,0,F
308,"Cotterill, Mr. Henry ""Harry""",20,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",N/A,Unknown,2,0,M
323,"Cunningham, Mr. Alfred Fleming[60]",21,"Belfast, Ireland",Belfast,New York City,N/A,Unknown,2,0,M
339,"Davies, Master John Morgan Jr.",8,"St. Ives, Cornwall, England, UK",Southampton,"Houghton, Michigan, US",14,N/A,2,1,M
341,"Davies, Mr. Charles Henry",21,"Lyndhurst, Hampshire, England",Southampton,"Eden, Manitoba, Canada",N/A,Unknown,2,0,M
345,"Davies, Mrs. Elizabeth Agnes Mary (nÇüe White)",48,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",14,N/A,2,1,F
346,"Davis, Miss Mary",28,"London, England, UK",Southampton,"Tottenville, New York, US",13,N/A,2,1,F
352,"Deacon, Mr. Percy William",20,"Fritham, Hampshire, England, UK",Southampton,"Boston, Massachusetts, US",N/A,Unknown,2,0,M
360,"Denbuoy, Mr. Albert ""Herbert""",25,"Guernsey, Channel Islands, UK",Southampton,"Elizabeth, New Jersey, US",N/A,Unknown,2,0,M
365,"Dibden, Mr. William",18,"Lyndhurst, Hampshire, England",Southampton,"Eden, Manitoba, Canada",N/A,Unknown,2,0,M
375,"Doling, Miss Elsie",19,"Southampton, Hampshire, England, UK",Southampton,New York City,?,N/A,2,1,F
376,"Doling, Mrs. Ada Julia (nÇüe Bone)",34,"Southampton, Hampshire, England, UK",Southampton,New York City,?,N/A,2,1,F
383,"Douton, Mr. William Joseph",55,"Rochester, New York, US",Southampton,"Rochester, New York, US",N/A,Unknown,2,0,M
387,"Drew, Master Marshall Brines",8,"Greenport, New York, US",Southampton,"Greenport, New York, US",10,N/A,2,1,M
388,"Drew, Mr. James Vivian",42,"Greenport, New York, US",Southampton,"Greenport, New York, US",N/A,Unknown,2,0,M
389,"Drew, Mrs. Lulu Thorne (nÇüe Christian)",34,"Greenport, New York, US",Southampton,"Greenport, New York, US",10,N/A,2,1,F
395,"Duran y More, Miss AsunciÈFn",27,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",12,N/A,2,1,F
396,"Duran y More, Miss Florentina",30,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",12,N/A,2,1,F
